,icon,precipIntensity,temperature,windSpeed,visibility,nyc_time,year,month,day,hour
4666,cloudy,0.0,24.994444444444444,6.93,9.997,14/07/2015 11:00,2015,7,14,11
4667,cloudy,0.0,24.994444444444444,2.49,9.997,14/07/2015 12:00,2015,7,14,12
4668,rain,0.0315,24.994444444444444,2.79,8.996,14/07/2015 13:00,2015,7,14,13
4669,cloudy,0.0,25.611111111111107,2.19,9.997,14/07/2015 14:00,2015,7,14,14
4670,cloudy,0.0,24.994444444444444,2.46,6.443,14/07/2015 15:00,2015,7,14,15
4671,partly-cloudy,0.0,25.611111111111107,2.37,9.997,14/07/2015 16:00,2015,7,14,16
4672,partly-cloudy,0.0,26.688888888888894,4.61,9.997,14/07/2015 17:00,2015,7,14,17
4673,partly-cloudy,0.0,26.688888888888894,5.82,9.997,14/07/2015 18:00,2015,7,14,18
4674,partly-cloudy,0.0,25.611111111111107,1.12,9.997,14/07/2015 19:00,2015,7,14,19
4675,partly-cloudy,0.0,26.105555555555554,0.63,9.997,14/07/2015 20:00,2015,7,14,20
4676,partly-cloudy,0.0,25.611111111111107,0.25,9.997,14/07/2015 21:00,2015,7,14,21
4677,partly-cloudy,0.0,24.16111111111111,0.2,9.997,14/07/2015 22:00,2015,7,14,22
4678,partly-cloudy,0.0,23.905555555555555,0.21,9.997,14/07/2015 23:00,2015,7,14,23
4679,partly-cloudy,0.0,23.75,0.0,9.997,15/07/2015 00:00,2015,7,15,0
4680,partly-cloudy,0.0,23.41111111111111,0.25,9.997,15/07/2015 01:00,2015,7,15,1
4681,partly-cloudy,0.0,23.249999999999996,0.0,8.996,15/07/2015 02:00,2015,7,15,2
4682,cloudy,0.0,23.09444444444444,0.0,9.997,15/07/2015 03:00,2015,7,15,3
4683,partly-cloudy,0.0,22.88888888888889,0.41,9.997,15/07/2015 04:00,2015,7,15,4
4684,cloudy,0.0,22.805555555555557,0.4,5.0,15/07/2015 05:00,2015,7,15,5
4685,cloudy,0.0,22.938888888888894,0.52,3.998,15/07/2015 06:00,2015,7,15,6
4686,cloudy,0.0,23.316666666666666,0.37,3.998,15/07/2015 07:00,2015,7,15,7
4687,cloudy,0.0,23.87222222222222,0.42,5.0,15/07/2015 08:00,2015,7,15,8
4688,cloudy,0.0,24.994444444444444,0.68,5.0,15/07/2015 09:00,2015,7,15,9
4689,cloudy,0.0,24.755555555555556,0.66,6.001,15/07/2015 10:00,2015,7,15,10
4690,rain,0.002,25.611111111111107,3.36,5.0,15/07/2015 11:00,2015,7,15,11
4691,rain,0.0026,24.899999999999995,1.3,6.385,15/07/2015 12:00,2015,7,15,12
4692,rain,0.0019,24.388888888888893,4.69,6.001,15/07/2015 13:00,2015,7,15,13
4693,cloudy,0.0,26.105555555555554,1.16,9.997,15/07/2015 14:00,2015,7,15,14
4694,cloudy,0.0,26.688888888888894,1.35,9.997,15/07/2015 15:00,2015,7,15,15
4695,cloudy,0.0,27.794444444444444,1.96,9.997,15/07/2015 16:00,2015,7,15,16
4696,cloudy,0.0,26.866666666666667,2.45,9.997,15/07/2015 17:00,2015,7,15,17
4697,cloudy,0.0,26.149999999999995,3.31,9.997,15/07/2015 18:00,2015,7,15,18
4698,cloudy,0.0,25.511111111111113,3.52,9.997,15/07/2015 19:00,2015,7,15,19
4699,partly-cloudy,0.0,24.461111111111112,3.83,9.997,15/07/2015 20:00,2015,7,15,20
4700,partly-cloudy,0.0,24.388888888888893,3.54,9.997,15/07/2015 21:00,2015,7,15,21
4701,cloudy,0.0,23.894444444444446,4.51,9.997,15/07/2015 22:00,2015,7,15,22
4702,cloudy,0.0,22.805555555555557,3.26,9.997,15/07/2015 23:00,2015,7,15,23
4703,cloudy,0.0,22.805555555555557,3.71,9.997,16/07/2015 00:00,2015,7,16,0
4704,cloudy,0.0,22.194444444444443,3.41,9.997,16/07/2015 01:00,2015,7,16,1
4705,partly-cloudy,0.0,21.705555555555552,3.83,9.997,16/07/2015 02:00,2015,7,16,2
4706,partly-cloudy,0.0,20.0,3.24,9.997,16/07/2015 03:00,2015,7,16,3
4707,partly-cloudy,0.0,18.899999999999995,3.08,9.997,16/07/2015 04:00,2015,7,16,4
4708,partly-cloudy,0.0,18.294444444444448,2.9,9.997,16/07/2015 05:00,2015,7,16,5
4709,partly-cloudy,0.0,17.800000000000004,2.56,9.997,16/07/2015 06:00,2015,7,16,6
4710,partly-cloudy,0.0,17.800000000000004,3.06,9.997,16/07/2015 07:00,2015,7,16,7
4711,partly-cloudy,0.0,18.899999999999995,3.28,9.997,16/07/2015 08:00,2015,7,16,8
4712,partly-cloudy,0.0,20.0,3.81,9.997,16/07/2015 09:00,2015,7,16,9
4713,partly-cloudy,0.0,21.705555555555552,3.15,9.997,16/07/2015 10:00,2015,7,16,10
4714,partly-cloudy,0.0,22.805555555555557,2.77,9.997,16/07/2015 11:00,2015,7,16,11
4715,partly-cloudy,0.0,23.894444444444446,2.35,9.997,16/07/2015 12:00,2015,7,16,12
4716,partly-cloudy,0.0,24.994444444444444,2.42,9.997,16/07/2015 13:00,2015,7,16,13
4717,partly-cloudy,0.0,26.105555555555554,4.69,9.997,16/07/2015 14:00,2015,7,16,14
4718,clear,0.0,26.105555555555554,2.31,9.997,16/07/2015 15:00,2015,7,16,15
4719,clear,0.0,26.688888888888894,4.61,9.997,16/07/2015 16:00,2015,7,16,16
4720,clear,0.0,26.688888888888894,1.87,9.997,16/07/2015 17:00,2015,7,16,17
4721,clear,0.0,26.688888888888894,1.34,9.997,16/07/2015 18:00,2015,7,16,18
4722,clear,0.0,26.105555555555554,3.46,9.997,16/07/2015 19:00,2015,7,16,19
4723,clear,0.0,24.388888888888893,5.82,9.997,16/07/2015 20:00,2015,7,16,20
4724,clear,0.0,21.700000000000003,3.46,9.997,16/07/2015 21:00,2015,7,16,21
4725,clear,0.0,20.627777777777776,4.69,9.997,16/07/2015 22:00,2015,7,16,22
4726,clear,0.0,21.094444444444445,1.26,9.997,16/07/2015 23:00,2015,7,16,23
4727,clear,0.0,20.599999999999998,1.06,9.997,17/07/2015 00:00,2015,7,17,0
4728,clear,0.0,20.0,4.69,9.997,17/07/2015 01:00,2015,7,17,1
4729,clear,0.0,20.0,3.36,9.997,17/07/2015 02:00,2015,7,17,2
4730,clear,0.0,18.294444444444448,3.36,9.997,17/07/2015 03:00,2015,7,17,3
4731,clear,0.0,18.294444444444448,3.36,9.997,17/07/2015 04:00,2015,7,17,4
4732,partly-cloudy,0.0,18.294444444444448,0.0,9.997,17/07/2015 05:00,2015,7,17,5
4733,partly-cloudy,0.0,17.200000000000003,0.4,9.997,17/07/2015 06:00,2015,7,17,6
4734,partly-cloudy,0.0,19.394444444444442,0.0,9.997,17/07/2015 07:00,2015,7,17,7
4735,partly-cloudy,0.0,21.094444444444445,3.46,9.997,17/07/2015 08:00,2015,7,17,8
4736,partly-cloudy,0.0,22.194444444444443,3.36,9.997,17/07/2015 09:00,2015,7,17,9
4737,partly-cloudy,0.0,22.805555555555557,2.06,9.997,17/07/2015 10:00,2015,7,17,10
4738,partly-cloudy,0.0,23.894444444444446,6.93,9.997,17/07/2015 11:00,2015,7,17,11
4739,partly-cloudy,0.0,26.105555555555554,2.73,9.997,17/07/2015 12:00,2015,7,17,12
4740,partly-cloudy,0.0,26.105555555555554,3.28,9.997,17/07/2015 13:00,2015,7,17,13
4741,partly-cloudy,0.0,26.688888888888894,3.9,9.997,17/07/2015 14:00,2015,7,17,14
4742,partly-cloudy,0.0,26.105555555555554,3.66,9.997,17/07/2015 15:00,2015,7,17,15
4743,partly-cloudy,0.0,26.688888888888894,4.17,9.997,17/07/2015 16:00,2015,7,17,16
4744,partly-cloudy,0.0,26.688888888888894,4.34,9.997,17/07/2015 17:00,2015,7,17,17
4745,partly-cloudy,0.0,26.105555555555554,4.01,9.997,17/07/2015 18:00,2015,7,17,18
4746,partly-cloudy,0.0,24.388888888888893,4.14,9.997,17/07/2015 19:00,2015,7,17,19
4747,partly-cloudy,0.0,23.894444444444446,10.29,9.997,17/07/2015 20:00,2015,7,17,20
4748,cloudy,0.0,23.299999999999997,3.95,9.997,17/07/2015 21:00,2015,7,17,21
4749,partly-cloudy,0.0,22.805555555555557,9.18,9.997,17/07/2015 22:00,2015,7,17,22
4750,cloudy,0.0,22.805555555555557,2.76,9.997,17/07/2015 23:00,2015,7,17,23
4751,cloudy,0.0,22.805555555555557,6.93,9.997,18/07/2015 00:00,2015,7,18,0
4752,cloudy,0.0,22.805555555555557,8.05,9.997,18/07/2015 01:00,2015,7,18,1
4753,cloudy,0.0,22.805555555555557,2.23,9.997,18/07/2015 02:00,2015,7,18,2
4754,cloudy,0.0,22.805555555555557,8.05,9.997,18/07/2015 03:00,2015,7,18,3
4755,cloudy,0.0,22.805555555555557,9.18,9.997,18/07/2015 04:00,2015,7,18,4
4756,cloudy,0.0,22.805555555555557,6.93,9.997,18/07/2015 05:00,2015,7,18,5
4757,cloudy,0.0,22.805555555555557,2.41,9.997,18/07/2015 06:00,2015,7,18,6
4758,cloudy,0.0,23.299999999999997,8.05,9.997,18/07/2015 07:00,2015,7,18,7
4759,cloudy,0.0,23.299999999999997,1.61,9.997,18/07/2015 08:00,2015,7,18,8
4760,rain,0.0197,22.194444444444443,1.48,9.997,18/07/2015 09:00,2015,7,18,9
4761,rain,0.0578,22.805555555555557,1.87,9.997,18/07/2015 10:00,2015,7,18,10
4762,partly-cloudy,0.0,24.105555555555554,2.92,9.997,18/07/2015 11:00,2015,7,18,11
4763,partly-cloudy,0.0,26.105555555555554,3.29,9.997,18/07/2015 12:00,2015,7,18,12
4764,cloudy,0.0,26.105555555555554,6.93,9.997,18/07/2015 13:00,2015,7,18,13
4765,cloudy,0.0,27.794444444444444,2.7,9.997,18/07/2015 14:00,2015,7,18,14
4766,partly-cloudy,0.0,29.41111111111111,2.81,9.997,18/07/2015 15:00,2015,7,18,15
4767,partly-cloudy,0.0,29.838888888888885,2.52,9.997,18/07/2015 16:00,2015,7,18,16
4768,partly-cloudy,0.0,29.41111111111111,6.91,9.997,18/07/2015 17:00,2015,7,18,17
4769,partly-cloudy,0.0,29.41111111111111,3.03,9.997,18/07/2015 18:00,2015,7,18,18
4770,partly-cloudy,0.0,29.177777777777774,2.08,9.997,18/07/2015 19:00,2015,7,18,19
4771,cloudy,0.0,28.327777777777776,1.33,9.997,18/07/2015 20:00,2015,7,18,20
4772,clear,0.0,27.38888888888889,1.31,9.997,18/07/2015 21:00,2015,7,18,21
4773,partly-cloudy,0.0,27.027777777777782,1.25,9.997,18/07/2015 22:00,2015,7,18,22
4774,partly-cloudy,0.0,27.016666666666666,1.52,9.997,18/07/2015 23:00,2015,7,18,23
4775,partly-cloudy,0.0,27.194444444444443,6.93,9.997,19/07/2015 00:00,2015,7,19,0
4776,partly-cloudy,0.0,26.105555555555554,4.69,9.997,19/07/2015 01:00,2015,7,19,1
4777,partly-cloudy,0.0,26.105555555555554,0.0,9.997,19/07/2015 02:00,2015,7,19,2
4778,clear,0.0,24.994444444444444,0.59,9.997,19/07/2015 03:00,2015,7,19,3
4779,clear,0.0,24.327777777777783,0.43,9.997,19/07/2015 04:00,2015,7,19,4
4780,clear,0.0,24.994444444444444,0.22,9.997,19/07/2015 05:00,2015,7,19,5
4781,clear,0.0,23.894444444444446,0.25,9.997,19/07/2015 06:00,2015,7,19,6
4782,clear,0.0,24.044444444444444,0.46,9.997,19/07/2015 07:00,2015,7,19,7
4783,partly-cloudy,0.0,27.194444444444443,1.06,9.997,19/07/2015 08:00,2015,7,19,8
4784,partly-cloudy,0.0,27.461111111111116,0.87,9.997,19/07/2015 09:00,2015,7,19,9
4785,partly-cloudy,0.0,29.41111111111111,0.0,9.997,19/07/2015 10:00,2015,7,19,10
4786,partly-cloudy,0.0,32.199999999999996,0.0,9.997,19/07/2015 11:00,2015,7,19,11
4787,partly-cloudy,0.0,32.199999999999996,1.66,9.997,19/07/2015 12:00,2015,7,19,12
4788,partly-cloudy,0.0,33.28333333333333,2.57,9.997,19/07/2015 13:00,2015,7,19,13
4789,partly-cloudy,0.0,35.0,3.1,9.997,19/07/2015 14:00,2015,7,19,14
4790,clear,0.0,34.25555555555555,3.04,9.997,19/07/2015 15:00,2015,7,19,15
4791,clear,0.0,34.37777777777777,3.41,9.997,19/07/2015 16:00,2015,7,19,16
4792,clear,0.0,34.42222222222222,3.5,9.997,19/07/2015 17:00,2015,7,19,17
4793,partly-cloudy,0.0,33.83888888888888,3.78,9.997,19/07/2015 18:00,2015,7,19,18
4794,partly-cloudy,0.0,33.23333333333333,3.42,9.997,19/07/2015 19:00,2015,7,19,19
4795,clear,0.0,32.05,2.31,9.997,19/07/2015 20:00,2015,7,19,20
4796,partly-cloudy,0.0,31.03888888888889,1.61,9.997,19/07/2015 21:00,2015,7,19,21
4797,partly-cloudy,0.0,30.59444444444444,1.96,9.997,19/07/2015 22:00,2015,7,19,22
4798,partly-cloudy,0.0,31.105555555555554,1.69,9.997,19/07/2015 23:00,2015,7,19,23
4799,partly-cloudy,0.0,29.299999999999997,2.27,9.997,20/07/2015 00:00,2015,7,20,0
4800,partly-cloudy,0.0,28.761111111111106,2.19,9.997,20/07/2015 01:00,2015,7,20,1
4801,partly-cloudy,0.0,29.41111111111111,1.66,9.997,20/07/2015 02:00,2015,7,20,2
4802,partly-cloudy,0.0,28.894444444444446,2.13,9.997,20/07/2015 03:00,2015,7,20,3
4803,partly-cloudy,0.0,28.311111111111106,1.37,9.997,20/07/2015 04:00,2015,7,20,4
4804,partly-cloudy,0.0,27.194444444444443,3.36,9.997,20/07/2015 05:00,2015,7,20,5
4805,clear,0.0,27.794444444444444,1.36,9.997,20/07/2015 06:00,2015,7,20,6
4806,partly-cloudy,0.0,26.538888888888884,1.22,9.997,20/07/2015 07:00,2015,7,20,7
4807,partly-cloudy,0.0,28.105555555555558,2.15,9.997,20/07/2015 08:00,2015,7,20,8
4808,partly-cloudy,0.0,30.60555555555556,5.82,9.997,20/07/2015 09:00,2015,7,20,9
4809,clear,0.0,32.199999999999996,2.42,9.997,20/07/2015 10:00,2015,7,20,10
4810,clear,0.0,33.28333333333333,2.23,9.997,20/07/2015 11:00,2015,7,20,11
4811,clear,0.0,33.916666666666664,2.17,9.997,20/07/2015 12:00,2015,7,20,12
4812,partly-cloudy,0.0,35.0,5.82,9.997,20/07/2015 13:00,2015,7,20,13
4813,partly-cloudy,0.0,33.522222222222226,3.52,9.997,20/07/2015 14:00,2015,7,20,14
4814,partly-cloudy,0.0,35.0,3.06,9.997,20/07/2015 15:00,2015,7,20,15
4815,partly-cloudy,0.0,33.327777777777776,2.93,9.997,20/07/2015 16:00,2015,7,20,16
4816,partly-cloudy,0.0,33.49444444444445,2.91,9.997,20/07/2015 17:00,2015,7,20,17
4817,partly-cloudy,0.0,33.06111111111111,2.3,9.997,20/07/2015 18:00,2015,7,20,18
4818,partly-cloudy,0.0,33.28333333333333,2.64,9.997,20/07/2015 19:00,2015,7,20,19
4819,partly-cloudy,0.0,32.199999999999996,2.27,9.997,20/07/2015 20:00,2015,7,20,20
4820,partly-cloudy,0.0,31.105555555555554,8.05,9.997,20/07/2015 21:00,2015,7,20,21
4821,partly-cloudy,0.0,30.60555555555556,1.35,9.997,20/07/2015 22:00,2015,7,20,22
4822,partly-cloudy,0.0,30.0,1.41,9.997,20/07/2015 23:00,2015,7,20,23
4823,partly-cloudy,0.0,29.41111111111111,1.01,9.997,21/07/2015 00:00,2015,7,21,0
4824,partly-cloudy,0.0,28.894444444444446,0.82,9.997,21/07/2015 01:00,2015,7,21,1
4825,partly-cloudy,0.0,28.311111111111106,0.57,9.997,21/07/2015 02:00,2015,7,21,2
4826,partly-cloudy,0.0,26.22222222222222,0.6,9.997,21/07/2015 03:00,2015,7,21,3
4827,partly-cloudy,0.0,25.91666666666667,0.6,9.997,21/07/2015 04:00,2015,7,21,4
4828,partly-cloudy,0.0,27.194444444444443,0.6,9.997,21/07/2015 05:00,2015,7,21,5
4829,cloudy,0.0,26.688888888888894,0.15,9.997,21/07/2015 06:00,2015,7,21,6
4830,cloudy,0.0,25.349999999999998,0.85,9.997,21/07/2015 07:00,2015,7,21,7
4831,cloudy,0.0,27.194444444444443,1.03,9.997,21/07/2015 08:00,2015,7,21,8
4832,cloudy,0.0,28.311111111111106,0.0,9.997,21/07/2015 09:00,2015,7,21,9
4833,cloudy,0.0,27.933333333333334,1.04,9.997,21/07/2015 10:00,2015,7,21,10
4834,cloudy,0.0,28.366666666666667,0.0,9.997,21/07/2015 11:00,2015,7,21,11
4835,partly-cloudy,0.0,28.805555555555557,1.19,9.997,21/07/2015 12:00,2015,7,21,12
4836,cloudy,0.0,30.0,1.29,9.997,21/07/2015 13:00,2015,7,21,13
4837,partly-cloudy,0.0,30.0,1.74,9.997,21/07/2015 14:00,2015,7,21,14
4838,partly-cloudy,0.0,30.716666666666672,2.81,9.997,21/07/2015 15:00,2015,7,21,15
4839,partly-cloudy,0.0,31.20555555555556,3.32,9.997,21/07/2015 16:00,2015,7,21,16
4840,partly-cloudy,0.0,31.71111111111111,3.04,9.997,21/07/2015 17:00,2015,7,21,17
4841,partly-cloudy,0.0,30.18333333333333,3.37,9.997,21/07/2015 18:00,2015,7,21,18
4842,partly-cloudy,0.0,29.61111111111111,3.39,9.997,21/07/2015 19:00,2015,7,21,19
4843,partly-cloudy,0.0,26.17777777777778,3.61,9.997,21/07/2015 20:00,2015,7,21,20
4844,partly-cloudy,0.0,25.611111111111107,2.06,9.997,21/07/2015 21:00,2015,7,21,21
4845,partly-cloudy,0.0003,24.994444444444444,1.83,9.997,21/07/2015 22:00,2015,7,21,22
4846,partly-cloudy,0.0,23.950000000000003,2.68,9.997,21/07/2015 23:00,2015,7,21,23
4847,clear,0.0,24.388888888888893,3.69,9.997,22/07/2015 00:00,2015,7,22,0
4848,partly-cloudy,0.0,22.994444444444444,3.22,9.997,22/07/2015 01:00,2015,7,22,1
4849,clear,0.0,22.805555555555557,2.41,9.997,22/07/2015 02:00,2015,7,22,2
4850,clear,0.0,22.194444444444443,2.26,9.997,22/07/2015 03:00,2015,7,22,3
4851,clear,0.0,21.705555555555552,2.0,9.997,22/07/2015 04:00,2015,7,22,4
4852,clear,0.0,20.599999999999998,5.82,9.997,22/07/2015 05:00,2015,7,22,5
4853,clear,0.0,20.0,5.82,9.997,22/07/2015 06:00,2015,7,22,6
4854,clear,0.0,20.033333333333335,0.0,9.997,22/07/2015 07:00,2015,7,22,7
4855,clear,0.0,21.36111111111111,6.93,9.997,22/07/2015 08:00,2015,7,22,8
4856,clear,0.0,23.894444444444446,4.04,9.997,22/07/2015 09:00,2015,7,22,9
4857,clear,0.0,23.850000000000005,5.63,9.997,22/07/2015 10:00,2015,7,22,10
4858,clear,0.0,25.366666666666664,6.14,9.997,22/07/2015 11:00,2015,7,22,11
4859,partly-cloudy,0.0,26.522222222222222,4.06,9.997,22/07/2015 12:00,2015,7,22,12
4860,clear,0.0,27.477777777777774,9.18,9.997,22/07/2015 13:00,2015,7,22,13
4861,partly-cloudy,0.0,27.45,4.36,9.997,22/07/2015 14:00,2015,7,22,14
4862,partly-cloudy,0.0,29.41111111111111,5.6,9.997,22/07/2015 15:00,2015,7,22,15
4863,partly-cloudy,0.0,28.894444444444446,5.68,9.997,22/07/2015 16:00,2015,7,22,16
4864,partly-cloudy,0.0,28.022222222222222,11.39,9.997,22/07/2015 17:00,2015,7,22,17
4865,clear,0.0,27.511111111111106,4.98,9.997,22/07/2015 18:00,2015,7,22,18
4866,partly-cloudy,0.0,26.97222222222222,5.37,9.997,22/07/2015 19:00,2015,7,22,19
4867,partly-cloudy,0.0,25.87222222222222,3.4,9.997,22/07/2015 20:00,2015,7,22,20
4868,partly-cloudy,0.0,25.611111111111107,8.05,9.997,22/07/2015 21:00,2015,7,22,21
4869,clear,0.0,24.388888888888893,0.99,9.997,22/07/2015 22:00,2015,7,22,22
4870,clear,0.0,23.894444444444446,0.75,9.997,22/07/2015 23:00,2015,7,22,23
4871,partly-cloudy,0.0,23.894444444444446,6.93,9.997,23/07/2015 00:00,2015,7,23,0
4872,partly-cloudy,0.0,23.299999999999997,1.48,9.997,23/07/2015 01:00,2015,7,23,1
4873,clear,0.0,22.805555555555557,1.1,9.997,23/07/2015 02:00,2015,7,23,2
4874,partly-cloudy,0.0,21.705555555555552,0.8,9.997,23/07/2015 03:00,2015,7,23,3
4875,clear,0.0,21.094444444444445,0.77,9.997,23/07/2015 04:00,2015,7,23,4
4876,clear,0.0,21.094444444444445,0.75,9.997,23/07/2015 05:00,2015,7,23,5
4877,clear,0.0,19.394444444444442,0.57,9.997,23/07/2015 06:00,2015,7,23,6
4878,partly-cloudy,0.0,20.599999999999998,3.36,9.997,23/07/2015 07:00,2015,7,23,7
4879,clear,0.0,22.194444444444443,1.79,9.997,23/07/2015 08:00,2015,7,23,8
4880,clear,0.0,22.23333333333333,6.91,9.997,23/07/2015 09:00,2015,7,23,9
4881,partly-cloudy,0.0,25.611111111111107,3.04,9.997,23/07/2015 10:00,2015,7,23,10
4882,partly-cloudy,0.0,25.272222222222222,3.18,9.997,23/07/2015 11:00,2015,7,23,11
4883,partly-cloudy,0.0,26.327777777777776,3.38,9.997,23/07/2015 12:00,2015,7,23,12
4884,partly-cloudy,0.0,26.755555555555553,6.93,9.997,23/07/2015 13:00,2015,7,23,13
4885,partly-cloudy,0.0,28.894444444444446,4.49,9.997,23/07/2015 14:00,2015,7,23,14
4886,partly-cloudy,0.0,27.59444444444445,3.49,9.997,23/07/2015 15:00,2015,7,23,15
4887,partly-cloudy,0.0,28.894444444444446,3.47,9.997,23/07/2015 16:00,2015,7,23,16
4888,partly-cloudy,0.0,27.988888888888887,3.72,9.997,23/07/2015 17:00,2015,7,23,17
4889,partly-cloudy,0.0,27.794444444444444,8.05,9.997,23/07/2015 18:00,2015,7,23,18
4890,partly-cloudy,0.0,27.133333333333336,3.25,9.997,23/07/2015 19:00,2015,7,23,19
4891,partly-cloudy,0.0,26.06111111111111,2.68,9.997,23/07/2015 20:00,2015,7,23,20
4892,partly-cloudy,0.0,25.611111111111107,0.95,9.997,23/07/2015 21:00,2015,7,23,21
4893,clear,0.0,24.994444444444444,0.87,9.997,23/07/2015 22:00,2015,7,23,22
4894,clear,0.0,23.894444444444446,0.9,9.997,23/07/2015 23:00,2015,7,23,23
4895,partly-cloudy,0.0,23.299999999999997,0.73,9.997,24/07/2015 00:00,2015,7,24,0
4896,partly-cloudy,0.0,23.299999999999997,0.52,9.997,24/07/2015 01:00,2015,7,24,1
4897,partly-cloudy,0.0,22.194444444444443,0.55,9.997,24/07/2015 02:00,2015,7,24,2
4898,partly-cloudy,0.0,20.566666666666663,0.5,9.997,24/07/2015 03:00,2015,7,24,3
4899,partly-cloudy,0.0,20.39444444444444,0.0,9.997,24/07/2015 04:00,2015,7,24,4
4900,partly-cloudy,0.0,22.194444444444443,0.0,9.997,24/07/2015 05:00,2015,7,24,5
4901,partly-cloudy,0.0,19.394444444444442,0.53,9.997,24/07/2015 06:00,2015,7,24,6
4902,partly-cloudy,0.0,21.705555555555552,0.74,9.997,24/07/2015 07:00,2015,7,24,7
4903,clear,0.0,23.299999999999997,1.17,9.997,24/07/2015 08:00,2015,7,24,8
4904,clear,0.0,24.388888888888893,1.57,9.997,24/07/2015 09:00,2015,7,24,9
4905,clear,0.0,26.105555555555554,2.1,9.997,24/07/2015 10:00,2015,7,24,10
4906,clear,0.0,26.688888888888894,2.7,9.997,24/07/2015 11:00,2015,7,24,11
4907,clear,0.0,28.311111111111106,1.95,9.997,24/07/2015 12:00,2015,7,24,12
4908,partly-cloudy,0.0,28.311111111111106,2.57,9.997,24/07/2015 13:00,2015,7,24,13
4909,clear,0.0,27.84444444444445,2.35,9.997,24/07/2015 14:00,2015,7,24,14
4910,partly-cloudy,0.0,28.311111111111106,2.24,9.997,24/07/2015 15:00,2015,7,24,15
4911,clear,0.0,28.444444444444443,1.95,9.997,24/07/2015 16:00,2015,7,24,16
4912,clear,0.0,28.61111111111111,2.48,9.997,24/07/2015 17:00,2015,7,24,17
4913,partly-cloudy,0.0,28.42222222222222,2.19,9.997,24/07/2015 18:00,2015,7,24,18
4914,partly-cloudy,0.0,27.96111111111111,2.02,9.997,24/07/2015 19:00,2015,7,24,19
4915,partly-cloudy,0.0,26.411111111111115,1.35,9.997,24/07/2015 20:00,2015,7,24,20
4916,partly-cloudy,0.0,24.95555555555556,0.77,9.997,24/07/2015 21:00,2015,7,24,21
4917,partly-cloudy,0.0,24.02777777777778,0.75,9.997,24/07/2015 22:00,2015,7,24,22
4918,partly-cloudy,0.0,22.90555555555556,0.69,9.997,24/07/2015 23:00,2015,7,24,23
4919,partly-cloudy,0.0,22.555555555555554,0.73,9.997,25/07/2015 00:00,2015,7,25,0
4920,partly-cloudy,0.0,20.599999999999998,0.9,9.997,25/07/2015 01:00,2015,7,25,1
4921,clear,0.0,22.805555555555557,0.47,9.997,25/07/2015 02:00,2015,7,25,2
4922,clear,0.0,21.705555555555552,0.73,9.997,25/07/2015 03:00,2015,7,25,3
4923,clear,0.0,21.094444444444445,0.49,9.997,25/07/2015 04:00,2015,7,25,4
4924,partly-cloudy,0.0,20.599999999999998,0.0,9.997,25/07/2015 05:00,2015,7,25,5
4925,partly-cloudy,0.0,18.899999999999995,0.11,9.997,25/07/2015 06:00,2015,7,25,6
4926,partly-cloudy,0.0,21.094444444444445,0.35,9.997,25/07/2015 07:00,2015,7,25,7
4927,partly-cloudy,0.0,23.894444444444446,0.69,9.997,25/07/2015 08:00,2015,7,25,8
4928,partly-cloudy,0.0,25.611111111111107,4.69,9.997,25/07/2015 09:00,2015,7,25,9
4929,partly-cloudy,0.0,27.194444444444443,1.63,9.997,25/07/2015 10:00,2015,7,25,10
4930,partly-cloudy,0.0,28.894444444444446,1.81,9.997,25/07/2015 11:00,2015,7,25,11
4931,partly-cloudy,0.0,28.894444444444446,3.46,9.997,25/07/2015 12:00,2015,7,25,12
4932,partly-cloudy,0.0,28.894444444444446,2.45,9.997,25/07/2015 13:00,2015,7,25,13
4933,partly-cloudy,0.0,28.894444444444446,3.27,9.997,25/07/2015 14:00,2015,7,25,14
4934,partly-cloudy,0.0,29.41111111111111,2.66,9.997,25/07/2015 15:00,2015,7,25,15
4935,partly-cloudy,0.0,29.41111111111111,3.07,9.997,25/07/2015 16:00,2015,7,25,16
4936,partly-cloudy,0.0,29.41111111111111,8.05,9.997,25/07/2015 17:00,2015,7,25,17
4937,partly-cloudy,0.0,27.794444444444444,3.96,9.997,25/07/2015 18:00,2015,7,25,18
4938,partly-cloudy,0.0,27.194444444444443,3.9,9.997,25/07/2015 19:00,2015,7,25,19
4939,partly-cloudy,0.0,26.688888888888894,6.93,9.997,25/07/2015 20:00,2015,7,25,20
4940,partly-cloudy,0.0,24.822222222222226,6.93,9.997,25/07/2015 21:00,2015,7,25,21
4941,partly-cloudy,0.0,24.994444444444444,4.69,9.997,25/07/2015 22:00,2015,7,25,22
4942,partly-cloudy,0.0,23.86666666666666,4.69,9.997,25/07/2015 23:00,2015,7,25,23
4943,partly-cloudy,0.0,23.644444444444446,1.29,9.997,26/07/2015 00:00,2015,7,26,0
4944,partly-cloudy,0.0,24.388888888888893,1.41,9.997,26/07/2015 01:00,2015,7,26,1
4945,partly-cloudy,0.0,23.299999999999997,1.18,9.997,26/07/2015 02:00,2015,7,26,2
4946,partly-cloudy,0.0,23.299999999999997,0.85,9.997,26/07/2015 03:00,2015,7,26,3
4947,partly-cloudy,0.0,22.805555555555557,0.89,9.997,26/07/2015 04:00,2015,7,26,4
4948,partly-cloudy,0.0,22.194444444444443,3.36,9.997,26/07/2015 05:00,2015,7,26,5
